box_count,box_mask_accuracy,box_mask_f1,box_mask_iou,dataset,latency_ms,model,perturbation,round_index,sample,strength
1,0.9952850341796875,0.9976369462309674,0.9952850341796875,zijinshan,255.01512399932835,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,60,2024_omap_2024_000040,0.75
38,0.7251167297363281,0.8406299693242715,0.7250747794768488,zijinshan,1202.3940199997014,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,61,2024_omap_2024_000004,0.75
9,0.8543281555175781,0.9213908267683307,0.854239746550375,zijinshan,524.1309039993212,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,62,2024_omap_2024_000008,0.75
1,0.4458732604980469,0.6167528962316668,0.4458732604980469,zijinshan,306.54949600102555,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,63,2024_omap_2024_000052,0.75
2,0.9152030944824219,0.9557089771561215,0.9151749428559436,zijinshan,256.05884399919887,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,64,2024_omap_2024_000027,0.75
6,0.27034759521484375,0.42289659001080143,0.26814766066208545,zijinshan,385.8646160006174,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,65,2024_omap_2024_000049,0.75
1,0.92626953125,0.9617173325727505,0.9262577164615302,zijinshan,255.45796400001564,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,66,2024_omap_2024_000039,0.75
1,0.9723968505859375,0.9860041933262671,0.972394744472082,zijinshan,293.0777000001399,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,67,2024_omap_2024_000019,0.75
41,0.8572196960449219,0.06077639206042508,0.03134057971014493,zijinshan,837.609556998359,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,1,2024_omap_2024_000005,0.90
2,0.9050064086914062,0.9500957923510409,0.9049356935892101,zijinshan,359.2327349997504,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,2,2024_omap_2024_000021,0.90
6,0.8100471496582031,0.10374556777479796,0.05471078459289633,zijinshan,533.5976810001739,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,3,2024_omap_2024_000059,0.90
6,0.2437744140625,0.3919913632348611,0.2437744140625,zijinshan,372.4805309993826,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,4,2024_omap_2024_000066,0.90
2,0.9170303344726562,0.9566570747610659,0.9169152841497282,zijinshan,255.10297400069248,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,5,2024_omap_2024_000017,0.90
1,0.6423835754394531,0.7819436594164975,0.6419601732395335,zijinshan,254.95966499875067,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,6,2024_omap_2024_000033,0.90
1,0.6925430297851562,0.8179999367726026,0.6920472868157816,zijinshan,254.53782500153466,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,7,2024_omap_2024_000011,0.90
2,0.893280029296875,0.9436156447640507,0.8932503023989682,zijinshan,346.4826709987392,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,8,2024_omap_2024_000054,0.90
2,0.4788703918457031,0.6467617695655209,0.47793637145313844,zijinshan,319.35003100079484,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,9,2024_omap_2024_000012,0.90
1,0.9276275634765625,0.9624529474396678,0.9276234220555528,zijinshan,255.96132499958912,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,10,2024_omap_2024_000029,0.90
1,0.5748939514160156,0.7292468943533477,0.5738698501801051,zijinshan,255.41132500075037,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,11,2024_omap_2024_000025,0.90
2,0.9283065795898438,0.9627969768832125,0.9282627946744839,zijinshan,254.66881500142335,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,12,2024_omap_2024_000016,0.90
42,0.782867431640625,0.1824892999741476,0.10040617641015916,zijinshan,1653.6533320013405,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,13,2024_omap_2024_000058,0.90
1,0.9087944030761719,0.9521644922041467,0.9086965321561274,zijinshan,254.9016640004993,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,14,2024_omap_2024_000010,0.90
2,0.9563941955566406,0.9777095711759074,0.9563912011780594,zijinshan,253.83282499933557,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,15,2024_omap_2024_000014,0.90
1,0.930389404296875,0.9639117966973203,0.9303375847970407,zijinshan,255.53778399989824,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,16,2024_omap_2024_000018,0.90
1,0.892181396484375,0.9429933723542866,0.8921357233630879,zijinshan,255.94204399931186,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,17,2024_omap_2024_000047,0.90
25,0.5644149780273438,0.4299308044852273,0.2738292081096894,zijinshan,853.6838910004008,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,18,2024_omap_2024_000001,0.90
30,0.7950325012207031,0.8858140459072971,0.7950325012207031,zijinshan,1415.1860710007895,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,19,2024_omap_2024_000045,0.90
1,0.9722671508789062,0.9859295587648979,0.9722495782088573,zijinshan,255.39372400089633,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,20,2024_omap_2024_000026,0.90
1,0.8376693725585938,0.9115746339679413,0.8375168958907666,zijinshan,255.39664500138315,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,21,2024_omap_2024_000003,0.90
2,0.9794578552246094,0.989620777718884,0.9794547986493962,zijinshan,254.2853249997279,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,22,2024_omap_2024_000015,0.90
6,0.21893310546875,0.2636833095988147,0.1518636036021109,zijinshan,499.8499630000879,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,23,2024_omap_2024_000000,0.90
38,0.18836593627929688,0.3125369556015806,0.18521114085375429,zijinshan,1167.8006839993031,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,24,2024_omap_2024_000062,0.90
1,0.99310302734375,0.9965385867172094,0.9931010535393351,zijinshan,318.9709109992691,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,25,2024_omap_2024_000035,0.90
1,0.8270835876464844,0.9052112979417035,0.8268365358902854,zijinshan,318.4712510010286,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,26,2024_omap_2024_000036,0.90
42,0.7418403625488281,0.013987032854957383,0.007042770156261463,zijinshan,913.8653179998073,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,27,2024_omap_2024_000061,0.90
5,0.2501640319824219,0.400209933388868,0.2501640319824219,zijinshan,521.688164999432,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,28,2024_omap_2024_000053,0.90
2,0.9531440734863281,0.9760024069880804,0.9531295909762156,zijinshan,255.59275500017975,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,29,2024_omap_2024_000038,0.90
2,0.9463729858398438,0.9724370235593061,0.9463527256768876,zijinshan,306.6699350001727,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,30,2024_omap_2024_000031,0.90
41,0.9468193054199219,0.02380785659267558,0.012047338955424845,zijinshan,810.8503769999515,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,31,2024_omap_2024_000002,0.90
1,0.7766227722167969,0.8739617345785703,0.7761385748747023,zijinshan,306.8633860002592,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,32,2024_omap_2024_000051,0.90
42,0.8202705383300781,0.27763212363736717,0.1611921166479731,zijinshan,1071.5270700002293,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,33,2024_omap_2024_000060,0.90
41,0.6969757080078125,0.06552478648565983,0.03387212512618431,zijinshan,1239.9206370009779,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,34,2024_omap_2024_000056,0.90
41,0.7504615783691406,0.7639580995406537,0.6180681247591578,zijinshan,1397.5866780001525,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,35,2024_omap_2024_000055,0.90
1,0.9745330810546875,0.987101859758807,0.9745322066873939,zijinshan,256.48795400047675,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,36,2024_omap_2024_000030,0.90
1,0.8768692016601562,0.9342914724263583,0.8766857431023022,zijinshan,317.83390100099496,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,37,2024_omap_2024_000009,0.90
1,0.270050048828125,0.4202368111691491,0.2660125353852291,zijinshan,306.4678049995564,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,38,2024_omap_2024_000057,0.90
2,0.9371070861816406,0.9675325570449842,0.9371070861816406,zijinshan,384.1084960004082,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,39,2024_omap_2024_000044,0.90
41,0.6849937438964844,0.06346614042847584,0.032773060029282576,zijinshan,2033.967859999393,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,40,2024_omap_2024_000064,0.90
27,0.5276451110839844,0.6666379498334872,0.4999676942584621,zijinshan,1377.6744850001705,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,41,2024_omap_2024_000046,0.90
2,0.9491996765136719,0.9739259149033651,0.9491769932106233,zijinshan,293.6320999997406,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,42,2024_omap_2024_000013,0.90
42,0.9504280090332031,0.5169324560425262,0.3485562462402246,zijinshan,1212.6064069998392,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,43,2024_omap_2024_000065,0.90
42,0.508209228515625,0.043634367442619545,0.022303789596620684,zijinshan,1771.5168279992213,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,44,2024_omap_2024_000050,0.90
2,0.31952667236328125,0.4833011812278049,0.31865336429750046,zijinshan,281.90666400041664,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,45,2024_omap_2024_000023,0.90
40,0.8633460998535156,0.25420023733683095,0.1456067544361763,zijinshan,1772.0570669989684,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,46,2024_omap_2024_000063,0.90
2,0.9701728820800781,0.9848480444307504,0.9701483989936204,zijinshan,256.50756399954844,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,47,2024_omap_2024_000028,0.90
1,0.9219207763671875,0.9593210907067334,0.9218223624405112,zijinshan,255.8779240007425,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,48,2024_omap_2024_000007,0.90
1,0.9896812438964844,0.9948131288242389,0.9896797872624539,zijinshan,318.5694109997712,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,49,2024_omap_2024_000043,0.90
1,0.9951820373535156,0.997585201472205,0.9951820373535156,zijinshan,255.67402399974526,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,50,2024_omap_2024_000037,0.90
2,0.6433525085449219,0.7823390410560257,0.6424933273170844,zijinshan,254.86479500068526,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,51,2024_omap_2024_000034,0.90
1,0.8868484497070312,0.9400120534071099,0.8868139080529946,zijinshan,255.1063439987047,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,52,2024_omap_2024_000041,0.90
41,0.8577384948730469,0.8526230512359462,0.7431063105759494,zijinshan,798.6444320013106,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,53,2024_omap_2024_000048,0.90
2,0.9921646118164062,0.9960668972146586,0.9921646118164062,zijinshan,255.59301499924914,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,54,2024_omap_2024_000042,0.90
1,0.9685401916503906,0.9840132592829519,0.9685296272552432,zijinshan,255.034075000367,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,55,2024_omap_2024_000020,0.90
41,0.8876113891601562,0.1233113134559305,0.06570685609183738,zijinshan,901.5961729983246,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,56,2024_omap_2024_000006,0.90
2,0.7136001586914062,0.8326340991470977,0.7132588835589233,zijinshan,255.21555399973295,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,57,2024_omap_2024_000032,0.90
2,0.4182472229003906,0.588695692042969,0.41712881390913503,zijinshan,319.4941909987392,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,58,2024_omap_2024_000024,0.90
2,0.7691154479980469,0.7048496818082072,0.5442222975262623,zijinshan,382.8420070003631,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,59,2024_omap_2024_000022,0.90
1,0.9952850341796875,0.9976369462309674,0.9952850341796875,zijinshan,254.77241500084347,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,60,2024_omap_2024_000040,0.90
41,0.7251167297363281,0.8406299693242715,0.7250747794768488,zijinshan,1679.2492730000959,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,61,2024_omap_2024_000004,0.90
2,0.8543281555175781,0.9213908267683307,0.854239746550375,zijinshan,370.14579199967557,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,62,2024_omap_2024_000008,0.90
16,0.5079727172851562,0.6314757882947234,0.461428291069736,zijinshan,1041.4825999996538,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,63,2024_omap_2024_000052,0.90
2,0.9152030944824219,0.9557089771561215,0.9151749428559436,zijinshan,254.69540400081314,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,64,2024_omap_2024_000027,0.90
1,0.26943206787109375,0.4230637144148215,0.2682820595112558,zijinshan,344.67012099958083,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,65,2024_omap_2024_000049,0.90
1,0.92626953125,0.9617173325727505,0.9262577164615302,zijinshan,254.99817399941094,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,66,2024_omap_2024_000039,0.90
1,0.9723968505859375,0.9860041933262671,0.972394744472082,zijinshan,254.3076950005343,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,67,2024_omap_2024_000019,0.90
41,0.8514862060546875,0.058385333526822424,0.030070504995141883,zijinshan,1059.6524240008875,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,1,2024_omap_2024_000005,1.10
1,0.9068183898925781,0.9510977824134597,0.9067554310275722,zijinshan,306.53737500142597,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,2,2024_omap_2024_000021,1.10
